show_id,title,type,release_year,date_added_parsed,year_added,month_added,rating,duration,duration_int,duration_type,country,director,listed_in,date_added
s3001,Pandemic: How to Prevent an Outbreak,TV Show,2020,2020-01-22,2020,1,TV-14,1 Season,1,seasons,United States,Not Given,"Docuseries, Science & Nature TV",1/22/2020
s3002,Playing with Fire,TV Show,2019,2020-01-22,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1/22/2020
s3006,DreamWorks How to Train Your Dragon Legends,TV Show,2011,2020-01-20,2020,1,TV-PG,1 Season,1,seasons,United States,Not Given,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",1/20/2020
s3011,Ares,TV Show,2020,2020-01-17,2020,1,TV-MA,1 Season,1,seasons,Netherlands,Not Given,"International TV Shows, TV Dramas, TV Horror",1/17/2020
s3016,Handsome Siblings,TV Show,2020,2020-01-16,2020,1,TV-14,1 Season,1,seasons,China,Not Given,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",1/16/2020
s3021,Soul Eater,TV Show,2008,2020-01-16,2020,1,TV-14,1 Season,1,seasons,Japan,Not Given,"Anime Series, International TV Shows",1/16/2020
s3025,Killer Inside: The Mind of Aaron Hernandez,TV Show,2020,2020-01-15,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,"Crime TV Shows, Docuseries",1/15/2020
s3029,The Ollie & Moon Show,TV Show,2018,2020-01-14,2020,1,TV-Y,1 Season,1,seasons,France,Not Given,Kids' TV,1/14/2020
s3034,AJ and the Queen,TV Show,2020,2020-01-10,2020,1,TV-14,1 Season,1,seasons,United States,Not Given,"TV Comedies, TV Dramas",1/10/2020
s3035,Giri / Haji,TV Show,2019,2020-01-10,2020,1,TV-MA,1 Season,1,seasons,United Kingdom,Not Given,"British TV Shows, Crime TV Shows, International TV Shows",1/10/2020
s3036,Harvey Street Kids,TV Show,2020,2020-01-10,2020,1,TV-Y7,4 Seasons,4,seasons,United States,Not Given,"Kids' TV, TV Comedies",1/10/2020
s3038,Medical Police,TV Show,2020,2020-01-10,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,"Crime TV Shows, TV Action & Adventure, TV Comedies",1/10/2020
s3040,The InBESTigators,TV Show,2020,2020-01-10,2020,1,TV-Y,2 Seasons,2,seasons,Australia,Not Given,"Kids' TV, TV Comedies",1/10/2020
s3041,Until Dawn,TV Show,2020,2020-01-10,2020,1,TV-MA,1 Season,1,seasons,France,Not Given,"International TV Shows, Reality TV, TV Comedies",1/10/2020
s3046,Dracula,TV Show,2020,2020-01-04,2020,1,TV-14,1 Season,1,seasons,United Kingdom,Not Given,"British TV Shows, International TV Shows, TV Dramas",1/4/2020
s3048,Anne with an E,TV Show,2019,2020-01-03,2020,1,TV-PG,3 Seasons,3,seasons,Canada,Not Given,"International TV Shows, TV Dramas, Teen TV Shows",1/3/2020
s3050,"Sex, Explained",TV Show,2020,2020-01-02,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,"Docuseries, Science & Nature TV",1/2/2020
s3051,Thieves of the Wood,TV Show,2019,2020-01-02,2020,1,TV-MA,1 Season,1,seasons,Belgium,Not Given,"International TV Shows, TV Action & Adventure, TV Dramas",1/2/2020
s3053,Because This Is My First Life,TV Show,2017,2020-01-01,2020,1,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",1/1/2020
s3054,Border Security: America's Front Line,TV Show,2018,2020-01-01,2020,1,TV-14,1 Season,1,seasons,Canada,Not Given,"Crime TV Shows, International TV Shows, Reality TV",1/1/2020
s3056,Cells at Work!,TV Show,2018,2020-01-01,2020,1,TV-PG,1 Season,1,seasons,Japan,Not Given,"Anime Series, Teen TV Shows",1/1/2020
s3031,The Healing Powers of Dude,TV Show,2020,2020-01-13,2020,1,TV-G,1 Season,1,seasons,Pakistan,Not Given,"Kids' TV, TV Comedies, TV Dramas",1/13/2020
s3064,Live Up To Your Name,TV Show,2017,2020-01-01,2020,1,TV-MA,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",1/1/2020
s3066,Messiah,TV Show,2020,2020-01-01,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,"TV Dramas, TV Thrillers",1/1/2020
s3067,Mia and Me,TV Show,2017,2020-01-01,2020,1,TV-Y7,2 Seasons,2,seasons,Netherlands,Not Given,Kids' TV,1/1/2020
s3072,Reply 1988,TV Show,2015,2020-01-01,2020,1,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",1/1/2020
s3075,Save Me,TV Show,2017,2020-01-01,2020,1,TV-MA,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, TV Dramas",1/1/2020
s3076,Spinning Out,TV Show,2020,2020-01-01,2020,1,TV-MA,1 Season,1,seasons,United States,Not Given,TV Dramas,1/1/2020
s3077,The Bride of Habaek,TV Show,2017,2020-01-01,2020,1,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",1/1/2020
s3080,ARASHI's Diary -Voyage-,TV Show,2019,2019-12-31,2019,12,TV-PG,1 Season,1,seasons,Japan,Not Given,"Docuseries, International TV Shows",12/31/2019
s3083,Occupied,TV Show,2019,2019-12-31,2019,12,TV-MA,3 Seasons,3,seasons,Norway,Not Given,"International TV Shows, TV Dramas, TV Thrillers",12/31/2019
s3085,Rainbow Ruby,TV Show,2016,2019-12-31,2019,12,TV-Y,1 Season,1,seasons,South Korea,Not Given,Kids' TV,12/31/2019
s3086,Robot Trains,TV Show,2018,2019-12-31,2019,12,TV-Y7,2 Seasons,2,seasons,South Korea,Not Given,"Kids' TV, Korean TV Shows",12/31/2019
s3088,Yanxi Palace: Princess Adventures,TV Show,2019,2019-12-31,2019,12,TV-14,1 Season,1,seasons,China,Not Given,"International TV Shows, TV Dramas",12/31/2019
s3089,The Disastrous Life of Saiki K.: Reawakened,TV Show,2019,2019-12-30,2019,12,TV-14,1 Season,1,seasons,Japan,Not Given,"Anime Series, International TV Shows",12/30/2019
s3093,Kevin Hart: Don’t F**k This Up,TV Show,2019,2019-12-27,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,Docuseries,12/27/2019
s3096,The Bonfire of Destiny,TV Show,2019,2019-12-26,2019,12,TV-MA,1 Season,1,seasons,France,Not Given,"International TV Shows, TV Dramas",12/26/2019
s3104,CAROLE & TUESDAY,TV Show,2019,2019-12-24,2019,12,TV-MA,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, International TV Shows, Teen TV Shows",12/24/2019
s3107,Lost in Space,TV Show,2019,2019-12-24,2019,12,TV-PG,2 Seasons,2,seasons,United States,Not Given,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",12/24/2019
s3109,Private Practice,TV Show,2012,2019-12-22,2019,12,TV-14,6 Seasons,6,seasons,United States,Not Given,"TV Comedies, TV Dramas",12/22/2019
s3112,Agent,TV Show,2019,2019-12-20,2019,12,TV-MA,1 Season,1,seasons,Mauritius,Not Given,"International TV Shows, TV Dramas",12/20/2019
s3118,The Witcher,TV Show,2019,2019-12-20,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,"International TV Shows, TV Action & Adventure, TV Dramas",12/20/2019
s3120,Twice Upon A Time,TV Show,2019,2019-12-19,2019,12,TV-MA,1 Season,1,seasons,France,Not Given,"International TV Shows, Romantic TV Shows, TV Dramas",12/19/2019
s3121,Ultraviolet,TV Show,2019,2019-12-19,2019,12,TV-MA,2 Seasons,2,seasons,Poland,Not Given,"Crime TV Shows, International TV Shows, TV Dramas",12/19/2019
s3123,Soundtrack,TV Show,2019,2019-12-18,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,"Romantic TV Shows, TV Dramas",12/18/2019
s3128,Cinderella and the Four Knights,TV Show,2016,2019-12-15,2019,12,TV-PG,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",12/15/2019
s3129,Cocomong,TV Show,2015,2019-12-15,2019,12,TV-Y,2 Seasons,2,seasons,United States,Not Given,"Kids' TV, Korean TV Shows",12/15/2019
s3130,Crash Landing on You,TV Show,2019,2019-12-15,2019,12,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",12/15/2019
s3147,Scooby-Doo!: Mystery Incorporated,TV Show,2012,2019-12-15,2019,12,TV-Y7,2 Seasons,2,seasons,United States,Not Given,"Kids' TV, TV Comedies",12/15/2019
s3149,What's New Scooby-Doo?,TV Show,2005,2019-12-15,2019,12,TV-Y7,3 Seasons,3,seasons,United States,Not Given,"Kids' TV, TV Comedies",12/15/2019
s3166,Astronomy Club: The Sketch Show,TV Show,2019,2019-12-06,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,TV Comedies,12/6/2019
s3169,Fuller House,TV Show,2020,2019-12-06,2019,12,TV-PG,5 Seasons,5,seasons,United States,Not Given,TV Comedies,12/6/2019
s3173,Spirit Riding Free: Spirit of Christmas,Movie,2019,2019-12-06,2019,12,TV-Y7,46 min,46,minutes,United States,Not Given,Children & Family Movies,12/6/2019
s3174,Teasing Master Takagi-san,TV Show,2019,2019-12-06,2019,12,TV-PG,1 Season,1,seasons,Japan,Not Given,"Anime Series, International TV Shows, Romantic TV Shows",12/6/2019
s3177,Three Days of Christmas,TV Show,2019,2019-12-06,2019,12,TV-MA,1 Season,1,seasons,Spain,Not Given,"International TV Shows, Spanish-Language TV Shows, TV Dramas",12/6/2019
s3182,The Irishman: In Conversation,Movie,2019,2019-12-05,2019,12,TV-MA,24 min,24,minutes,United States,Not Given,Documentaries,12/5/2019
s3178,Triad Princess,TV Show,2019,2019-12-06,2019,12,TV-MA,1 Season,1,seasons,Pakistan,Not Given,"Crime TV Shows, International TV Shows, Romantic TV Shows",12/6/2019
s3183,V Wars,TV Show,2019,2019-12-05,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,"TV Action & Adventure, TV Dramas, TV Horror",12/5/2019
s3184,The Last O.G.,TV Show,2019,2019-12-04,2019,12,TV-MA,2 Seasons,2,seasons,United States,Not Given,TV Comedies,12/4/2019
s3185,The Prince of Tennis ~ Match! Tennis Juniors ~,TV Show,2019,2019-12-04,2019,12,TV-PG,1 Season,1,seasons,China,Not Given,"International TV Shows, TV Dramas, Teen TV Shows",12/4/2019
s3186,The Road to Love,TV Show,2019,2019-12-04,2019,12,TV-14,1 Season,1,seasons,Colombia,Not Given,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",12/4/2019
s3188,Nightflyers,TV Show,2018,2019-12-02,2019,12,TV-MA,1 Season,1,seasons,United States,Not Given,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy",12/2/2019
s3193,Eastsiders,TV Show,2018,2019-12-01,2019,12,TV-MA,4 Seasons,4,seasons,United States,Not Given,"TV Comedies, TV Dramas",12/1/2019
s3197,Lakeeran,Movie,2016,2019-12-01,2019,12,TV-PG,111 min,111,minutes,India,Not Given,"Dramas, International Movies, Romantic Movies",12/1/2019
s3205,Chocolate,TV Show,2019,2019-11-30,2019,11,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",11/30/2019
s3209,Chip and Potato,TV Show,2019,2019-11-29,2019,11,TV-Y,2 Seasons,2,seasons,United Kingdom,Not Given,Kids' TV,11/29/2019
s3213,La Reina del Sur,TV Show,2019,2019-11-29,2019,11,TV-MA,2 Seasons,2,seasons,Mexico,Not Given,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",11/29/2019
s3220,Levius,TV Show,2019,2019-11-28,2019,11,TV-14,1 Season,1,seasons,Japan,Not Given,"Anime Series, International TV Shows",11/28/2019
s3221,Lugar de Mulher,TV Show,2019,2019-11-28,2019,11,TV-MA,1 Season,1,seasons,Brazil,Not Given,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",11/28/2019
s3222,Merry Happy Whatever,TV Show,2019,2019-11-28,2019,11,TV-PG,1 Season,1,seasons,United States,Not Given,TV Comedies,11/28/2019
s3223,Mythomaniac,TV Show,2019,2019-11-28,2019,11,TV-MA,1 Season,1,seasons,France,Not Given,"International TV Shows, TV Comedies, TV Dramas",11/28/2019
s3231,The Crime,TV Show,2015,2019-11-26,2019,11,TV-MA,2 Seasons,2,seasons,Poland,Not Given,"Crime TV Shows, International TV Shows, TV Dramas",11/26/2019
s3237,Once Upon A Time In Lingjian Mountain,TV Show,2019,2019-11-23,2019,11,TV-14,1 Season,1,seasons,China,Not Given,"International TV Shows, TV Comedies, TV Sci-Fi & Fantasy",11/23/2019
s3239,Dolly Parton's Heartstrings,TV Show,2019,2019-11-22,2019,11,TV-14,1 Season,1,seasons,United States,Not Given,TV Dramas,11/22/2019
s3241,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,Movie,2008,2019-11-22,2019,11,TV-MA,56 min,56,minutes,United States,Not Given,Stand-Up Comedy,11/22/2019
s3242,Nailed It! Holiday!,TV Show,2019,2019-11-22,2019,11,TV-PG,2 Seasons,2,seasons,United States,Not Given,Reality TV,11/22/2019
s3243,Narcoworld: Dope Stories,TV Show,2019,2019-11-22,2019,11,TV-MA,1 Season,1,seasons,United States,Not Given,"Crime TV Shows, Docuseries",11/22/2019
s3244,Nobody's Looking,TV Show,2019,2019-11-22,2019,11,TV-MA,1 Season,1,seasons,Brazil,Not Given,"International TV Shows, TV Comedies, TV Dramas",11/22/2019
s3246,Singapore Social,TV Show,2019,2019-11-22,2019,11,TV-MA,1 Season,1,seasons,Singapore,Not Given,"International TV Shows, Reality TV",11/22/2019
s3247,The Dragon Prince,TV Show,2019,2019-11-22,2019,11,TV-Y7,3 Seasons,3,seasons,United States,Not Given,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",11/22/2019
s3248,Trolls: The Beat Goes On!,TV Show,2019,2019-11-22,2019,11,TV-Y7,8 Seasons,8,seasons,United States,Not Given,"Kids' TV, TV Comedies",11/22/2019
s3250,Bangkok Buddies,TV Show,2019,2019-11-20,2019,11,TV-MA,1 Season,1,seasons,Thailand,Not Given,"International TV Shows, TV Comedies, TV Dramas",11/20/2019
s3253,Holiday Secrets,TV Show,2019,2019-11-20,2019,11,TV-MA,1 Season,1,seasons,Germany,Not Given,"International TV Shows, TV Dramas",11/20/2019
s3256,Who Killed Little Gregory?,TV Show,2019,2019-11-20,2019,11,TV-MA,1 Season,1,seasons,France,Not Given,"Crime TV Shows, Docuseries, International TV Shows",11/20/2019
s3259,Candy Online,TV Show,2019,2019-11-17,2019,11,TV-MA,1 Season,1,seasons,Taiwan,Not Given,"International TV Shows, TV Dramas, Teen TV Shows",11/17/2019
s3264,At the Dolphin Bay,TV Show,2003,2019-11-15,2019,11,TV-14,1 Season,1,seasons,Taiwan,Not Given,"International TV Shows, Romantic TV Shows",11/15/2019
s3270,I'm with the Band: Nasty Cherry,TV Show,2019,2019-11-15,2019,11,TV-MA,1 Season,1,seasons,United States,Not Given,Reality TV,11/15/2019
s3271,Inheritors,TV Show,2013,2019-11-15,2019,11,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",11/15/2019
s3272,K-On!,TV Show,2010,2019-11-15,2019,11,TV-PG,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, Teen TV Shows",11/15/2019
s3258,Miss Culinary,TV Show,2019,2019-11-19,2019,11,TV-14,1 Season,1,seasons,Pakistan,Not Given,"International TV Shows, Romantic TV Shows, TV Comedies",11/19/2019
s3275,La Robe De Mariee Des Cieux,TV Show,2004,2019-11-15,2019,11,TV-MA,1 Season,1,seasons,Taiwan,Not Given,"International TV Shows, Romantic TV Shows",11/15/2019
s3276,Llama Llama,TV Show,2019,2019-11-15,2019,11,TV-Y,2 Seasons,2,seasons,United States,Not Given,Kids' TV,11/15/2019
s3277,My MVP Valentine,TV Show,2002,2019-11-15,2019,11,TV-PG,1 Season,1,seasons,Taiwan,Not Given,"International TV Shows, Romantic TV Shows, TV Dramas",11/15/2019
s3278,My Sassy Girl,TV Show,2017,2019-11-15,2019,11,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",11/15/2019
s3280,The Club,TV Show,2019,2019-11-15,2019,11,TV-MA,1 Season,1,seasons,Mexico,Not Given,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",11/15/2019
s3282,The Stranded,TV Show,2019,2019-11-15,2019,11,TV-MA,1 Season,1,seasons,Thailand,Not Given,"International TV Shows, TV Action & Adventure, TV Dramas",11/15/2019
s3283,The Toys That Made Us,TV Show,2019,2019-11-15,2019,11,TV-14,3 Seasons,3,seasons,United States,Not Given,"Docuseries, Reality TV",11/15/2019
s3284,The Yard,TV Show,2019,2019-11-15,2019,11,TV-MA,2 Seasons,2,seasons,Turkey,Not Given,"Crime TV Shows, International TV Shows, TV Dramas",11/15/2019
s3287,My Dear Warrior,TV Show,2019,2019-11-14,2019,11,TV-14,1 Season,1,seasons,Thailand,Not Given,"International TV Shows, Romantic TV Shows, TV Comedies",11/14/2019
s3288,Maradona in Mexico,TV Show,2020,2019-11-13,2019,11,TV-MA,1 Season,1,seasons,Argentina,Not Given,"Docuseries, Spanish-Language TV Shows",11/13/2019
s3289,Chief of Staff,TV Show,2019,2019-11-12,2019,11,TV-14,2 Seasons,2,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, TV Dramas",11/12/2019
s3292,Put Your Head on My Shoulder,TV Show,2019,2019-11-11,2019,11,TV-14,1 Season,1,seasons,China,Not Given,"International TV Shows, Romantic TV Shows, Teen TV Shows",11/11/2019
s3294,Little Things,TV Show,2019,2019-11-09,2019,11,TV-MA,3 Seasons,3,seasons,India,Not Given,"International TV Shows, Romantic TV Shows, TV Comedies",11/9/2019
s3295,Greatest Events of WWII in Colour,TV Show,2019,2019-11-08,2019,11,TV-14,1 Season,1,seasons,United Kingdom,Not Given,"British TV Shows, Docuseries, International TV Shows",11/8/2019
s3296,Green Eggs and Ham,TV Show,2019,2019-11-08,2019,11,TV-Y7,1 Season,1,seasons,United Kingdom,Not Given,"Kids' TV, TV Action & Adventure, TV Comedies",11/8/2019
s3299,Wild District,TV Show,2019,2019-11-08,2019,11,TV-MA,2 Seasons,2,seasons,Colombia,Not Given,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",11/8/2019
s3302,SCAMS,TV Show,2019,2019-11-06,2019,11,TV-14,1 Season,1,seasons,Japan,Not Given,"Crime TV Shows, International TV Shows, TV Dramas",11/6/2019
s3305,Sam & Cat,TV Show,2014,2019-11-05,2019,11,TV-PG,2 Seasons,2,seasons,United States,Not Given,"Kids' TV, TV Comedies",11/5/2019
s3307,The End of the F***ing World,TV Show,2019,2019-11-05,2019,11,TV-MA,2 Seasons,2,seasons,United Kingdom,Not Given,"British TV Shows, International TV Shows, TV Comedies",11/5/2019
s3311,Meet the Adebanjos,TV Show,2016,2019-11-04,2019,11,TV-PG,3 Seasons,3,seasons,United Kingdom,Not Given,"British TV Shows, International TV Shows, TV Comedies",11/4/2019
s3314,The Devil Next Door,TV Show,2019,2019-11-04,2019,11,TV-MA,1 Season,1,seasons,United States,Not Given,"Crime TV Shows, Docuseries",11/4/2019
s3315,100 Things to do Before High School,Movie,2014,2019-11-02,2019,11,TV-Y,44 min,44,minutes,United States,Not Given,Movies,11/2/2019
s3317,Bella and the Bulldogs,TV Show,2015,2019-11-02,2019,11,TV-G,1 Season,1,seasons,United States,Not Given,"Kids' TV, TV Comedies",11/2/2019
s3326,Victorious,TV Show,2013,2019-11-02,2019,11,TV-G,3 Seasons,3,seasons,United States,Not Given,"Kids' TV, TV Comedies",11/2/2019
s3328,A Year In Space,TV Show,2015,2019-11-01,2019,11,TV-PG,1 Season,1,seasons,United States,Not Given,"Docuseries, International TV Shows, Science & Nature TV",11/1/2019
s3329,Ad Vitam,TV Show,2018,2019-11-01,2019,11,TV-MA,1 Season,1,seasons,France,Not Given,"Crime TV Shows, International TV Shows, TV Dramas",11/1/2019
s3331,Billy on the Street,TV Show,2016,2019-11-01,2019,11,TV-14,4 Seasons,4,seasons,United States,Not Given,"International TV Shows, Reality TV, TV Comedies",11/1/2019
s3334,CLANNAD,TV Show,2008,2019-11-01,2019,11,TV-PG,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, Teen TV Shows",11/1/2019
s3337,Haikyu!!,TV Show,2015,2019-11-01,2019,11,TV-14,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, International TV Shows, Teen TV Shows",11/1/2019
s3340,"Love, Chunibyo & Other Delusions!",TV Show,2014,2019-11-01,2019,11,TV-PG,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, Romantic TV Shows, Teen TV Shows",11/1/2019
s3341,Maid-Sama!,TV Show,2010,2019-11-01,2019,11,TV-14,1 Season,1,seasons,Japan,Not Given,"Anime Series, Romantic TV Shows",11/1/2019
s3342,Mobile Suit Gundam: Iron-Blooded Orphans,TV Show,2016,2019-11-01,2019,11,TV-14,2 Seasons,2,seasons,Japan,Not Given,"Anime Series, International TV Shows",11/1/2019
s3343,Queer Eye: We're in Japan!,TV Show,2019,2019-11-01,2019,11,TV-14,1 Season,1,seasons,United States,Not Given,"International TV Shows, Reality TV",11/1/2019
s3345,The Boulet Brothers Dragula,TV Show,2019,2019-11-01,2019,11,TV-MA,2 Seasons,2,seasons,United States,Not Given,Reality TV,11/1/2019
s3346,The Deep,TV Show,2019,2019-11-01,2019,11,TV-Y7,3 Seasons,3,seasons,Canada,Not Given,Kids' TV,11/1/2019
s3353,We Are the Wave,TV Show,2019,2019-11-01,2019,11,TV-MA,1 Season,1,seasons,Germany,Not Given,"International TV Shows, TV Dramas, TV Mysteries",11/1/2019
s3356,KENGAN ASHURA,TV Show,2019,2019-10-31,2019,10,TV-MA,2 Seasons,2,seasons,United States,Not Given,"Anime Series, International TV Shows",10/31/2019
s3361,Tomorrow with You,TV Show,2017,2019-10-30,2019,10,TV-14,1 Season,1,seasons,South Korea,Not Given,"International TV Shows, Korean TV Shows, Romantic TV Shows",10/30/2019
s3364,Shine On with Reese,TV Show,2018,2019-10-29,2019,10,TV-MA,1 Season,1,seasons,United States,Not Given,"Docuseries, Stand-Up Comedy & Talk Shows",10/29/2019
s3365,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,Movie,2019,2019-10-29,2019,10,TV-14,14 min,14,minutes,United States,Not Given,"Documentaries, International Movies",10/29/2019
s3368,"Wait, My Youth",TV Show,2019,2019-10-27,2019,10,TV-PG,1 Season,1,seasons,China,Not Given,"International TV Shows, Romantic TV Shows, Teen TV Shows",10/27/2019
s3369,A Little Thing Called First Love,TV Show,2019,2019-10-26,2019,10,TV-G,1 Season,1,seasons,China,Not Given,"International TV Shows, Romantic TV Shows, Teen TV Shows",10/26/2019
s3370,BoJack Horseman,TV Show,2020,2019-10-25,2019,10,TV-MA,6 Seasons,6,seasons,United States,Not Given,TV Comedies,10/25/2019
